time,response
3.2195234298706055,b'Test\r\n'
3.222025156021118,b'Test\r\n'
3.2250277996063232,b'Test\r\n'
3.2270290851593018,b'Test\r\n'
3.2295305728912354,b'Test\r\n'
3.232032060623169,b'Test\r\n'
3.2370402812957764,b'Test\r\n'
3.240037679672241,b'Test\r\n'
3.242539405822754,b'Test\r\n'
3.2465426921844482,b'Test\r\n'
3.249545097351074,b'Test\r\n'
3.253046989440918,b'Test\r\n'
3.2565503120422363,b'Test\r\n'
3.2590513229370117,b'Test\r\n'
3.261052370071411,b'Test\r\n'
3.2635555267333984,b'Test\r\n'
3.2675607204437256,b'Test\r\n'
3.2710602283477783,b'Test\r\n'
3.273561477661133,b'Test\r\n'
3.2765636444091797,b'Test\r\n'
3.2790653705596924,b'Test\r\n'
3.281067132949829,b'Test\r\n'
3.2835726737976074,b'Test\r\n'
3.287571668624878,b'Test\r\n'
3.2905733585357666,b'Test\r\n'
3.2930755615234375,b'Test\r\n'
3.2955777645111084,b'Test\r\n'
3.298579692840576,b'Test\r\n'
3.3025825023651123,b'Test\r\n'
3.3050835132598877,b'Test\r\n'
3.308086395263672,b'Test\r\n'
3.3105876445770264,b'Test\r\n'
3.312589168548584,b'Test\r\n'
3.3145906925201416,b'Test\r\n'
3.320094585418701,b'Test\r\n'
3.322596311569214,b'Test\r\n'
3.3245978355407715,b'Test\r\n'
3.3270998001098633,b'Test\r\n'
3.3301069736480713,b'Test\r\n'
3.333604574203491,b'Test\r\n'
3.336606740951538,b'Test\r\n'
3.340108633041382,b'Test\r\n'
3.3426108360290527,b'Test\r\n'
3.3451125621795654,b'Test\r\n'
3.347114324569702,b'Test\r\n'
3.350621461868286,b'Test\r\n'
3.354118585586548,b'Test\r\n'
3.3566207885742188,b'Test\r\n'
3.3596224784851074,b'Test\r\n'
3.3626248836517334,b'Test\r\n'
3.364625930786133,b'Test\r\n'
3.367633581161499,b'Test\r\n'
3.3706302642822266,b'Test\r\n'
3.3731324672698975,b'Test\r\n'
3.3751332759857178,b'Test\r\n'
3.3776357173919678,b'Test\r\n'
3.3806381225585938,b'Test\r\n'
3.382638692855835,b'Test\r\n'
3.3871424198150635,b'Test\r\n'
3.3906447887420654,b'Test\r\n'
3.393646717071533,b'Test\r\n'
3.396648645401001,b'Test\r\n'
3.4021530151367188,b'Test\r\n'
3.4046542644500732,b'Test\r\n'
3.407155990600586,b'Test\r\n'
3.410158157348633,b'Test\r\n'
3.4126598834991455,b'Test\r\n'
3.4151620864868164,b'Test\r\n'
3.418665647506714,b'Test\r\n'
3.4221720695495605,b'Test\r\n'
3.424668788909912,b'Test\r\n'
3.4271702766418457,b'Test\r\n'
3.4296722412109375,b'Test\r\n'
3.4326741695404053,b'Test\r\n'
3.4366774559020996,b'Test\r\n'
3.439178705215454,b'Test\r\n'
3.44218111038208,b'Test\r\n'
3.4446825981140137,b'Test\r\n'
3.4466845989227295,b'Test\r\n'
3.449185609817505,b'Test\r\n'
3.454695701599121,b'Test\r\n'
3.4576921463012695,b'Test\r\n'
3.459693431854248,b'Test\r\n'
3.4621951580047607,b'Test\r\n'
3.4651975631713867,b'Test\r\n'
3.468700647354126,b'Test\r\n'
3.4717023372650146,b'Test\r\n'
3.4752085208892822,b'Test\r\n'
3.477705955505371,b'Test\r\n'
3.4797074794769287,b'Test\r\n'
3.4817090034484863,b'Test\r\n'
3.486712694168091,b'Test\r\n'
3.489715099334717,b'Test\r\n'
3.4917166233062744,b'Test\r\n'
3.493717908859253,b'Test\r\n'
3.4972198009490967,b'Test\r\n'
3.4997220039367676,b'Test\r\n'
3.5032243728637695,b'Test\r\n'
3.5067269802093506,b'Test\r\n'
3.5097289085388184,b'Test\r\n'
3.5122311115264893,b'Test\r\n'
3.5142319202423096,b'Test\r\n'
3.518240213394165,b'Test\r\n'
3.5217373371124268,b'Test\r\n'
3.5237388610839844,b'Test\r\n'
3.5282418727874756,b'Test\r\n'
3.530743360519409,b'Test\r\n'
3.532745361328125,b'Test\r\n'
3.536247491836548,b'Test\r\n'
3.539750099182129,b'Test\r\n'
3.542752981185913,b'Test\r\n'
3.5457544326782227,b'Test\r\n'
3.5492565631866455,b'Test\r\n'
3.55325984954834,b'Test\r\n'
3.555762767791748,b'Test\r\n'
3.558262586593628,b'Test\r\n'
3.560265302658081,b'Test\r\n'
3.5617663860321045,b'Test\r\n'
3.5632665157318115,b'Test\r\n'
3.5662689208984375,b'Test\r\n'
3.5702733993530273,b'Test\r\n'
3.572273015975952,b'Test\r\n'
3.5742757320404053,b'Test\r\n'
3.5762763023376465,b'Test\r\n'
3.57878041267395,b'Test\r\n'
3.5807793140411377,b'Test\r\n'
3.583282232284546,b'Test\r\n'
3.5872838497161865,b'Test\r\n'
3.5902862548828125,b'Test\r\n'
3.5927884578704834,b'Test\r\n'
3.5947916507720947,b'Test\r\n'
3.5972907543182373,b'Test\r\n'
3.602294445037842,b'Test\r\n'
3.6047961711883545,b'Test\r\n'
3.606797456741333,b'Test\r\n'
3.6087989807128906,b'Test\r\n'
3.6118011474609375,b'Test\r\n'
3.613802671432495,b'Test\r\n'
3.616304874420166,b'Test\r\n'
3.621807813644409,b'Test\r\n'
3.623810291290283,b'Test\r\n'
3.6253113746643066,b'Test\r\n'
3.626812696456909,b'Test\r\n'
3.628312826156616,b'Test\r\n'
3.6328163146972656,b'Test\r\n'
3.637319326400757,b'Test\r\n'
3.6398208141326904,b'Test\r\n'
3.642824411392212,b'Test\r\n'
3.644824266433716,b'Test\r\n'
3.6468255519866943,b'Test\r\n'
3.6488285064697266,b'Test\r\n'
3.6513307094573975,b'Test\r\n'
3.6548314094543457,b'Test\r\n'
3.6573333740234375,b'Test\r\n'
3.659334897994995,b'Test\r\n'
3.6613359451293945,b'Test\r\n'
3.6638381481170654,b'Test\r\n'
3.6663405895233154,b'Test\r\n'
3.66984224319458,b'Test\r\n'
3.673844575881958,b'Test\r\n'
3.676346778869629,b'Test\r\n'
3.6783487796783447,b'Test\r\n'
3.680349588394165,b'Test\r\n'
3.6853551864624023,b'Test\r\n'
3.6873552799224854,b'Test\r\n'
3.6893556118011475,b'Test\r\n'
3.69085693359375,b'Test\r\n'
3.6923580169677734,b'Test\r\n'
3.695861577987671,b'Test\r\n'
3.6978626251220703,b'Test\r\n'
3.699863910675049,b'Test\r\n'
3.7043676376342773,b'Test\r\n'
3.706876754760742,b'Test\r\n'
3.7093701362609863,b'Test\r\n'
3.711871862411499,b'Test\r\n'
3.717876672744751,b'Test\r\n'
3.721379041671753,b'Test\r\n'
3.7238800525665283,b'Test\r\n'
3.7268829345703125,b'Test\r\n'
3.729384660720825,b'Test\r\n'
3.732386350631714,b'Test\r\n'
3.7358896732330322,b'Test\r\n'
3.7388932704925537,b'Test\r\n'
3.7413930892944336,b'Test\r\n'
3.743394374847412,b'Test\r\n'
3.7453958988189697,b'Test\r\n'
3.7493999004364014,b'Test\r\n'
3.753401517868042,b'Test\r\n'
3.7554028034210205,b'Test\r\n'
3.7569046020507812,b'Test\r\n'
3.759406328201294,b'Test\r\n'
3.7624077796936035,b'Test\r\n'
3.764409303665161,b'Test\r\n'
3.767418622970581,b'Test\r\n'
3.7714169025421143,b'Test\r\n'
3.774416923522949,b'Test\r\n'
3.7764177322387695,b'Test\r\n'
3.778919219970703,b'Test\r\n'
3.781421422958374,b'Test\r\n'
3.7839298248291016,b'Test\r\n'
3.7874257564544678,b'Test\r\n'
3.791428565979004,b'Test\r\n'
3.7939300537109375,b'Test\r\n'
3.7959320545196533,b'Test\r\n'
3.798433303833008,b'Test\r\n'
3.802936315536499,b'Test\r\n'
3.80643892288208,b'Test\r\n'
3.8084402084350586,b'Test\r\n'
3.8124430179595947,b'Test\r\n'
3.8149449825286865,b'Test\r\n'
3.8179471492767334,b'Test\r\n'
3.822450876235962,b'Test\r\n'
3.8249521255493164,b'Test\r\n'
3.827454090118408,b'Test\r\n'
3.829455852508545,b'Test\r\n'
3.832963228225708,b'Test\r\n'
3.836460590362549,b'Test\r\n'
3.8394625186920166,b'Test\r\n'
3.8424644470214844,b'Test\r\n'
3.844965934753418,b'Test\r\n'
3.847968339920044,b'Test\r\n'
3.8539726734161377,b'Test\r\n'
3.855973958969116,b'Test\r\n'
3.857975482940674,b'Test\r\n'
3.8604772090911865,b'Test\r\n'
3.8639795780181885,b'Test\r\n'
3.8679866790771484,b'Test\r\n'
3.8709845542907715,b'Test\r\n'
3.8744871616363525,b'Test\r\n'
3.8769888877868652,b'Test\r\n'
3.879490613937378,b'Test\r\n'
3.8809916973114014,b'Test\r\n'
3.8854990005493164,b'Test\r\n'
3.8884971141815186,b'Test\r\n'
3.890998601913452,b'Test\r\n'
3.8950085639953613,b'Test\r\n'
3.8985040187835693,b'Test\r\n'
3.901005744934082,b'Test\r\n'
3.9030089378356934,b'Test\r\n'
3.9055087566375732,b'Test\r\n'
3.908010959625244,b'Test\r\n'
3.9105124473571777,b'Test\r\n'
3.913015127182007,b'Test\r\n'
3.9155173301696777,b'Test\r\n'
3.9200191497802734,b'Test\r\n'
3.9225213527679443,b'Test\r\n'
3.9260239601135254,b'Test\r\n'
3.9285271167755127,b'Test\r\n'
3.931027412414551,b'Test\r\n'
3.9330289363861084,b'Test\r\n'
3.9370312690734863,b'Test\r\n'
3.939532995223999,b'Test\r\n'
3.941534996032715,b'Test\r\n'
3.943535804748535,b'Test\r\n'
3.9475390911102295,b'Test\r\n'
3.94953989982605,b'Test\r\n'
3.9535434246063232,b'Test\r\n'
3.957047700881958,b'Test\r\n'
3.959547519683838,b'Test\r\n'
3.9620492458343506,b'Test\r\n'
3.964050531387329,b'Test\r\n'
3.967557191848755,b'Test\r\n'
3.970555543899536,b'Test\r\n'
3.9730570316314697,b'Test\r\n'
3.977059841156006,b'Test\r\n'
3.9795613288879395,b'Test\r\n'
3.9825644493103027,b'Test\r\n'
3.985567569732666,b'Test\r\n'
3.989572048187256,b'Test\r\n'
3.9925708770751953,b'Test\r\n'
3.995072841644287,b'Test\r\n'
3.999075174331665,b'Test\r\n'
4.002577781677246,b'Test\r\n'
4.005079507827759,b'Test\r\n'
4.009082317352295,b'Test\r\n'
4.011584997177124,b'Test\r\n'
4.014086008071899,b'Test\r\n'
4.016587734222412,b'Test\r\n'
4.0210912227630615,b'Test\r\n'
4.02409291267395,b'Test\r\n'
4.026094436645508,b'Test\r\n'
4.028596639633179,b'Test\r\n'
4.0315985679626465,b'Test\r\n'
4.034103631973267,b'Test\r\n'
4.037102222442627,b'Test\r\n'
4.039104461669922,b'Test\r\n'
4.0421059131622314,b'Test\r\n'
4.044607639312744,b'Test\r\n'
4.047109365463257,b'Test\r\n'
4.049611568450928,b'Test\r\n'
4.053613662719727,b'Test\r\n'
4.057616949081421,b'Test\r\n'
4.060119152069092,b'Test\r\n'
4.063120603561401,b'Test\r\n'
4.065622806549072,b'Test\r\n'
4.068632125854492,b'Test\r\n'
4.07312798500061,b'Test\r\n'
4.075629711151123,b'Test\r\n'
4.078131437301636,b'Test\r\n'
4.080632925033569,b'Test\r\n'
4.083135604858398,b'Test\r\n'
4.0876381397247314,b'Test\r\n'
4.089639663696289,b'Test\r\n'
4.09414267539978,b'Test\r\n'
4.096644401550293,b'Test\r\n'
4.099146842956543,b'Test\r\n'
4.10215163230896,b'Test\r\n'
4.105651378631592,b'Test\r\n'
4.108152627944946,b'Test\r\n'
4.110654354095459,b'Test\r\n'
4.112655878067017,b'Test\r\n'
4.115660667419434,b'Test\r\n'
4.119660377502441,b'Test\r\n'
4.121161699295044,b'Test\r\n'
4.122662782669067,b'Test\r\n'
4.125665664672852,b'Test\r\n'
4.127165794372559,b'Test\r\n'
4.129167318344116,b'Test\r\n'
4.1306679248809814,b'Test\r\n'
4.132170915603638,b'Test\r\n'
4.136673212051392,b'Test\r\n'
4.139174938201904,b'Test\r\n'
4.141175746917725,b'Test\r\n'
4.143177032470703,b'Test\r\n'
4.144678354263306,b'Test\r\n'
4.147181510925293,b'Test\r\n'
4.149682283401489,b'Test\r\n'
4.152184724807739,b'Test\r\n'
4.1536853313446045,b'Test\r\n'
4.155686378479004,b'Test\r\n'
4.158188343048096,b'Test\r\n'
4.160189628601074,b'Test\r\n'
4.162691354751587,b'Test\r\n'
4.165193319320679,b'Test\r\n'
4.171197175979614,b'Test\r\n'
4.173699855804443,b'Test\r\n'
4.1762003898620605,b'Test\r\n'
4.179702997207642,b'Test\r\n'
4.182705879211426,b'Test\r\n'
4.185213804244995,b'Test\r\n'
4.18971061706543,b'Test\r\n'
4.191711902618408,b'Test\r\n'
4.194714307785034,b'Test\r\n'
4.197216987609863,b'Test\r\n'
4.2002177238464355,b'Test\r\n'
4.204721927642822,b'Test\r\n'
4.207723379135132,b'Test\r\n'
4.2102251052856445,b'Test\r\n'
4.213227033615112,b'Test\r\n'
4.215728998184204,b'Test\r\n'
4.21873140335083,b'Test\r\n'
4.221734523773193,b'Test\r\n'
4.2242348194122314,b'Test\r\n'
4.226736545562744,b'Test\r\n'
4.228738784790039,b'Test\r\n'
4.232240438461304,b'Test\r\n'
4.235246419906616,b'Test\r\n'
4.238744735717773,b'Test\r\n'
4.242260217666626,b'Test\r\n'
4.244749307632446,b'Test\r\n'
4.24725079536438,b'Test\r\n'
4.2492523193359375,b'Test\r\n'
4.252755403518677,b'Test\r\n'
4.255758762359619,b'Test\r\n'
4.258258819580078,b'Test\r\n'
4.262261867523193,b'Test\r\n'
4.264763593673706,b'Test\r\n'
